"poly_id","operacion","tipo","latitud","longitud","m2total","preciousd","barrio","comuna","lnprecio","agronomia","almagro","balvanera","barrac_e","barrac_o","belgrano","boedo","boca","caballito","chacarita","coghlan","colegial","constitu","fl_norte","fl_sur","floresta","liniers","mataderos","mt_castro","montserr","nva_pomp","nunez","palermo","p_avell","p_chacab","p_chas","p_patric","paternal","p_mader","recoleta","retiro","saavedra","san_cris","san_nico","san_telmo","v_sars","versalles","vcrespo","vdelparq","v_d_nor","v_d_sur","vgmitre","vlugano","vluro","vortuzar","vpuerr","vreal","vriachu","vsrita","vsoldati","vurquiza","residuos"
1054,"VTA","TERRENO",-34.6166498,-58.4609535,485,720000,"FLORES NORTE",7,13.4870064909922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894438953935044
1055,"VTA","TERRENO",-34.5579398,-58.4609434,229,1420000,"BELGRANO",13,14.1661674295774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13731802951062
1056,"VTA","TERRENO",-34.5633455,-58.4609399,1100,990000,"BELGRANO",13,13.8054602221108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.586855000052564
1057,"VTA","TERRENO",-34.6215973,-58.4609375,388,630000,"FLORES NORTE",7,13.3534750983677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182497463972836
1058,"VTA","TERRENO",-34.5475162,-58.4607918,188,550000,"NUNEZ",13,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.652600185576468
1059,"VTA","TERRENO",-34.5688281,-58.4607563,1162,5600000,"BELGRANO",13,15.5382771557054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12008950992553
1060,"VTA","TERRENO",-34.6375391,-58.4607033,222.33,440000,"FLORES SUR",7,12.9945300058944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217179735759634
1061,"VTA","TERRENO",-34.5820228,-58.4606924,149,690000,"VILLA ORTUZAR",15,13.4444468765734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0155453097321925
1062,"VTA","TERRENO",-34.5968231,-58.4605515,180,330000,"PATERNAL",15,12.7068479334427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270712355325631
1063,"VTA","TERRENO",-34.6321545,-58.4605092,1343,1000000,"FLORES NORTE",7,13.8155105579643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118980787501617
1064,"VTA","TERRENO",-34.580425,-58.4603961,1956,1215000,"CHACARITA",15,14.0102546347568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147421634884041
1065,"VTA","TERRENO",-34.606568,-58.46029,610,399000,"VILLA GRAL. MITRE",11,12.896716695872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.178302213122244
1066,"VTA","TERRENO",-34.6065665,-58.460287,360,350000,"CABALLITO",6,12.7656884334656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.707565362778516
1067,"VTA","TERRENO",-34.5427503,-58.4601452,299,1900000,"NUNEZ",13,14.4573644441367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540770717134884
1068,"VTA","TERRENO",-34.6374837,-58.4601452,150,360000,"FLORES SUR",7,12.7938593104323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466921435262328
1069,"VTA","TERRENO",-34.6047958,-58.4601103,322,830000,"VILLA GRAL. MITRE",11,13.6291809797728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.674343651448795
1070,"VTA","TERRENO",-34.55016,-58.4599924,476,2100000,"NUNEZ",13,14.5574479026937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56699257923827
1071,"VTA","TERRENO",-34.579635,-58.459885,206,950000,"CHACARITA",15,13.7642172635767,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336811015369765
1072,"VTA","TERRENO",-34.556796,-58.459739,208,1600000,"BELGRANO",13,14.28551418721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265428027400394
1073,"VTA","TERRENO",-34.5468456,-58.4597353,250,600000,"NUNEZ",13,13.3046849341983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591461232203353
1074,"VTA","TERRENO",-34.6182295,-58.4596964,1581,1300000,"FLORES NORTE",7,14.0778748224318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440667540508687
1075,"VTA","TERRENO",-34.548977,-58.459563,305,650000,"NUNEZ",13,13.3847276418718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.534369868060594
1076,"VTA","TERRENO",-34.6455185,-58.4595267,690,490000,"FLORES SUR",7,13.1021606700868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129653039424013
1077,"VTA","TERRENO",-34.5652535,-58.4595029,534,2350000,"BELGRANO",13,14.6699258861203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513800853746474
1078,"VTA","TERRENO",-34.5538469,-58.4594769,712,1900000,"NUNEZ",13,14.4573644441367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368426992076492
1079,"VTA","TERRENO",-34.5797945,-58.459316,199,750000,"CHACARITA",15,13.5278284855125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103343317391271
1080,"VTA","TERRENO",-34.6241454,-58.4593153,261,480000,"FLORES NORTE",7,13.0815413828841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401434440758133
1081,"VTA","TERRENO",-34.557687,-58.4592257,300,2300000,"BELGRANO",13,14.6484196808994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589942182820095
1082,"VTA","TERRENO",-34.5590181,-58.4591916,268,1500000,"BELGRANO",13,14.2209756660724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175851676956518
1083,"VTA","TERRENO",-34.6149159,-58.4591839,449,1450000,"FLORES NORTE",7,14.1870741143968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625646425594798
1084,"VTA","TERRENO",-34.6148603,-58.4591425,449,1450000,"FLORES NORTE",7,14.1870741143968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625646425594798
1085,"VTA","TERRENO",-34.6367289,-58.4590925,422,398000,"FLORES SUR",7,12.8942072842666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335352911719364
1086,"VTA","TERRENO",-34.5560765,-58.4590854,192,1200000,"BELGRANO",13,13.9978321147582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015577290569707
1087,"VTA","TERRENO",-34.5457433,-58.4590301,160,743000,"NUNEZ",13,13.5184513236999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.340138098742284
1088,"VTA","TERRENO",-34.5835853,-58.4589498,690,395000,"CHACARITA",15,12.8866410438833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.742737027394552
1089,"VTA","TERRENO",-34.6365401,-58.4588627,462,480000,"FLORES SUR",7,13.0815413828841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204177503585234
1090,"VTA","TERRENO",-34.6408622,-58.4587848,132,130000,"FLORES SUR",7,11.7752897294377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.964366088676448
1091,"VTA","TERRENO",-34.6303222,-58.4587628,371,1800000,"FLORES NORTE",7,14.4032972228664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874418712162628
1092,"VTA","TERRENO",-34.5994795,-58.4587162,123,230000,"PATERNAL",15,12.3458345879053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.607939763021972
1093,"VTA","TERRENO",-34.6314836,-58.4586758,174,550000,"FLORES NORTE",7,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228997413939413
1094,"VTA","TERRENO",-34.578829,-58.458595,213,580000,"CHACARITA",15,13.2707833825226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159543945770092
1095,"VTA","TERRENO",-34.5806633,-58.458537,127,800000,"CHACARITA",15,13.5923670066501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197927233696407
1096,"VTA","TERRENO",-34.5646175,-58.458514,267,1400000,"BELGRANO",13,14.1519827945855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107276102624672
1097,"VTA","TERRENO",-34.6029049,-58.4584974,338,850000,"PATERNAL",15,13.6529916284665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609498389191604
1098,"VTA","TERRENO",-34.6314363,-58.4583602,303,670000,"FLORES NORTE",7,13.4150329913671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854693127894716
1099,"VTA","TERRENO",-34.604469,-58.458314,128,399000,"PATERNAL",15,12.896716695872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591441408308309
1100,"VTA","TERRENO",-34.6031102,-58.4580644,163,748000,"PATERNAL",15,13.5251582569566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554692019825106
1101,"VTA","TERRENO",-34.553084,-58.458052,1230,9500000,"NUNEZ",13,16.0668023565708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76170497816617
1102,"VTA","TERRENO",-34.5541575,-58.4580033,109,800000,"BELGRANO",13,13.5923670066501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38640673480415
1103,"VTA","TERRENO",-34.554157,-58.458003,108,450000,"BELGRANO",13,13.0170028617465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.961353582552607
1104,"VTA","TERRENO",-34.5690341,-58.4579723,254,900000,"BELGRANO",13,13.7101500423064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329131786638001
1105,"VTA","TERRENO",-34.577067,-58.457849,375,1100000,"COLEGIALES",13,13.9108207377686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107051560235837
1106,"VTA","TERRENO",-34.5805112,-58.4577863,1500,1000000,"CHACARITA",15,13.8155105579643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151878208948642
1107,"VTA","TERRENO",-34.552188,-58.4577494,1460,1800000,"NUNEZ",13,14.4032972228664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221498787625
1108,"VTA","TERRENO",-34.6102746,-58.4577095,140,180000,"CABALLITO",6,12.1007121298723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28073629224865
1109,"VTA","TERRENO",-34.5640967,-58.4576903,247,990000,"BELGRANO",13,13.8054602221108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230900526747942
1110,"VTA","TERRENO",-34.6304449,-58.4575269,1283,820000,"FLORES NORTE",7,13.6170596192404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29239389691915
1111,"VTA","TERRENO",-34.5513327,-58.4574346,207,899999,"NUNEZ",13,13.7101489311947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168053457537398
1112,"VTA","TERRENO",-34.550902,-58.4574196,285,820000,"NUNEZ",13,13.6170596192404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293691947589877
1113,"VTA","TERRENO",-34.6059868,-58.4574074,381,830000,"CABALLITO",6,13.6291809797728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147163943271461
1114,"VTA","TERRENO",-34.5714155,-58.4573165,350,560000,"COLEGIALES",13,13.2356920627113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557644685943804
1115,"VTA","TERRENO",-34.581759,-58.4572214,212,690000,"CHACARITA",15,13.4444468765734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145368454358536
1116,"VTA","TERRENO",-34.6058648,-58.4571325,171,420000,"CABALLITO",6,12.9480099902596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.446374643669703
1117,"VTA","TERRENO",-34.6283595,-58.4570897,202,1550000,"FLORES NORTE",7,14.2537654888954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79541019740442
1118,"VTA","TERRENO",-34.550994,-58.457076,195,460000,"NUNEZ",13,13.0389817684653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83421305440558
1119,"VTA","TERRENO",-34.549981,-58.4570578,208,605000,"NUNEZ",13,13.312983737013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565635948874246
1120,"VTA","TERRENO",-34.5824938,-58.4570499,262,918000,"CHACARITA",15,13.7299526696026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279177780709786
1121,"VTA","TERRENO",-34.6416315,-58.4570385,144,250000,"FLORES SUR",7,12.4292161968444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315447187131047
1122,"VTA","TERRENO",-34.625267,-58.456783,307,435000,"FLORES NORTE",7,12.9831013100708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.519070182706219
1123,"VTA","TERRENO",-34.6143705,-58.4567626,2288,3340000,"CABALLITO",6,15.0214813649529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743678653666201
1124,"VTA","TERRENO",-34.6345755,-58.456759,462,420000,"FLORES SUR",7,12.9480099902596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706461109607109
1125,"VTA","TERRENO",-34.5620844,-58.4566864,386,1070000,"BELGRANO",13,13.8831692064381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21119584698023
1126,"VTA","TERRENO",-34.5708034,-58.4566739,250,940000,"COLEGIALES",13,13.7536351542462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202812110155795
1127,"VTA","TERRENO",-34.5684978,-58.4566477,172,1200000,"BELGRANO",13,13.9978321147582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00723134746760572
1128,"VTA","TERRENO",-34.5620034,-58.4566369,420,2000000,"BELGRANO",13,14.5086577385242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400104581832328
1129,"VTA","TERRENO",-34.573347,-58.456605,320,1000000,"COLEGIALES",13,13.8155105579643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346927239622904
1130,"VTA","TERRENO",-34.603382,-58.456503,337,1200000,"VILLA CRESPO",15,13.9978321147582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44562149577693
1131,"VTA","TERRENO",-34.600549,-58.456478,394,500000,"VILLA CRESPO",15,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453633179417958
1132,"VTA","TERRENO",-34.5662345,-58.4564033,210,1550000,"BELGRANO",13,14.2537654888954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232844734775602
1133,"VTA","TERRENO",-34.6005682,-58.4562871,394,500000,"VILLA CRESPO",15,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453633179417958
1134,"VTA","TERRENO",-34.600568,-58.456287,394,435000,"VILLA CRESPO",15,12.9831013100708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.592895246751465
1135,"VTA","TERRENO",-34.601306,-58.455993,340,490000,"VILLA CRESPO",15,13.1021606700868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451301840359804
1136,"VTA","TERRENO",-34.6041471,-58.4559716,898,2500000,"VILLA CRESPO",15,14.7318012898384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945486966843189
1137,"VTA","TERRENO",-34.5585991,-58.4559312,266,1800000,"BELGRANO",13,14.4032972228664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359007828060681
