POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS
"73",VTA,TERRENO,-34.594445200000003,-58.517441900000001,251.000000000000000,"350000",VILLA DEVOTO NORTE,"11",3619.895031058089899,1019.804181209589956,7545215.342840920202434,"102"
"74",VTA,TERRENO,-34.594444299999999,-58.517440800000003,245.000000000000000,"320000",VILLA DEVOTO NORTE,"11",3619.754024666110126,1019.847837185010007,7545215.482220870442688,"102"
"75",VTA,TERRENO,-34.613526999999998,-58.517291800000002,815.000000000000000,"1800000",VILLA DEVOTO SUR,"11",4767.495571516489690,1286.189930792580071,7544050.303591839969158,"239"
"76",VTA,TERRENO,-34.643887700000001,-58.517249200000002,215.000000000000000,"640000",LINIERS,"9",4603.655116788550004,1002.164257551130049,7542182.067169619724154,"254"
"77",VTA,TERRENO,-34.589328299999998,-58.517241400000003,168.000000000000000,"320000",VILLA DEVOTO NORTE,"11",3284.383040393649935,916.039003431911055,7545546.148003649897873,"96"
"78",VTA,TERRENO,-34.600191600000002,-58.516682099999997,660.000000000000000,"1000000",VILLA DEVOTO NORTE,"11",3995.444888672110210,475.924053631634024,7544918.968980900011957,"181"
"79",VTA,TERRENO,-34.600174199999998,-58.516654000000003,660.000000000000000,"1000000",VILLA DEVOTO NORTE,"11",3992.265060952080148,474.928917137254984,7544922.184619129635394,"182"
"80",VTA,TERRENO,-34.651997199999997,-58.516562000000000,282.000000000000000,"380000",LINIERS,"9",4907.731914668839636,1709.836183942660000,7541734.648908570408821,"207"
"81",VTA,TERRENO,-34.641072600000001,-58.516501499999997,112.000000000000000,"399000",LINIERS,"9",4448.000604990000284,934.560595519801041,7542412.572047259658575,"262"
"82",VTA,TERRENO,-34.586834000000003,-58.516302600000003,335.000000000000000,"260000",VILLA DEVOTO NORTE,"11",3076.075930317580060,643.177795210553995,7545771.552120169624686,"111"
"83",VTA,TERRENO,-34.592193199999997,-58.516296599999997,434.000000000000000,"495000",VILLA DEVOTO NORTE,"11",3385.697530698349965,1213.146705252429911,7545441.544236320070922,"134"
"84",VTA,TERRENO,-34.590270300000000,-58.516252600000001,660.000000000000000,"4000000",VILLA DEVOTO NORTE,"11",3261.985136219760079,1023.232129870350036,7545563.470194750465453,"124"
"85",VTA,TERRENO,-34.618148300000001,-58.516116400000001,350.000000000000000,"629000",VILLA DEVOTO SUR,"11",4484.000197249440134,1752.024672382890003,7543855.025907609611750,"203"
"86",VTA,TERRENO,-34.632955500000001,-58.516109700000001,230.000000000000000,"300000",VERSALLES,"10",4268.374586611250379,1144.963532867370077,7542942.760697410441935,"147"
"87",VTA,TERRENO,-34.647989899999999,-58.516038399999999,225.000000000000000,"290000",LINIERS,"9",4666.231988992410152,1383.876175865809955,7542021.534046100452542,"209"
"88",VTA,TERRENO,-34.651983000000001,-58.515970000000003,236.000000000000000,"570000",LINIERS,"9",4859.458224769759909,1737.590014178309957,7541780.648868310265243,"215"
"89",VTA,TERRENO,-34.587190999999997,-58.515818000000003,262.000000000000000,"540000",VILLA DEVOTO NORTE,"11",3054.770929114799856,688.614148307241976,7545786.495431889779866,"123"
"90",VTA,TERRENO,-34.595766900000001,-58.515425100000002,283.000000000000000,"800000",VILLA DEVOTO NORTE,"11",3572.045059871909871,811.605617099525944,7545287.646419069729745,"154"
"91",VTA,TERRENO,-34.589372599999997,-58.515358399999997,157.000000000000000,"219000",VILLA DEVOTO NORTE,"11",3139.297772526469998,934.270198753379987,7545687.019164229743183,"149"
"92",VTA,TERRENO,-34.612087099999997,-58.515162699999998,492.000000000000000,"620000",VILLA DEVOTO SUR,"11",4657.823644746130412,1076.287375400660039,7544301.415039129555225,"240"
"93",VTA,TERRENO,-34.638466000000001,-58.514949999999999,161.000000000000000,"260000",LINIERS,"9",4242.827840050100349,1045.379241044330001,7542691.507714649662375,"199"
"94",VTA,TERRENO,-34.592735800000000,-58.514861500000002,353.000000000000000,"450000",VILLA DEVOTO NORTE,"11",3316.607970814990040,1122.343296145460044,7545517.528044279664755,"159"
"95",VTA,TERRENO,-34.615356900000002,-58.514818599999998,184.000000000000000,"260000",VILLA DEVOTO SUR,"11",4479.423773236640045,1426.360591314620024,7544126.065076179802418,"164"
"96",VTA,TERRENO,-34.600793000000003,-58.514670700000003,600.000000000000000,"1500000",VILLA DEVOTO NORTE,"11",3919.075692261780205,291.035626484740021,7545035.268850239925086,"198"
"97",VTA,TERRENO,-34.603884499999999,-58.514307600000002,344.000000000000000,"590000",VILLA DEVOTO SUR,"11",4161.626224331609592,219.840078583506994,7544872.342696099542081,"214"
"98",VTA,TERRENO,-34.608859799999998,-58.514115500000003,216.000000000000000,"320000",VILLA DEVOTO SUR,"11",4592.974067329610079,705.820570612483948,7544580.236112119629979,"257"
"99",VTA,TERRENO,-34.649407699999998,-58.514111399999997,333.000000000000000,"280000",LINIERS,"9",4574.848270085330114,1619.551292927950044,7542081.039180230349302,"210"
"100",VTA,TERRENO,-34.586646999999999,-58.514106800000000,382.000000000000000,"400000",VILLA DEVOTO NORTE,"11",2887.842833446040004,675.933453263595993,7545950.544086170382798,"141"
"101",VTA,TERRENO,-34.609901999999998,-58.514045000000003,230.000000000000000,"430000",VILLA DEVOTO SUR,"11",4676.131764085669602,817.828049428081954,7544521.355966970324516,"246"
"102",VTA,TERRENO,-34.618426900000003,-58.513852399999998,123.000000000000000,"190000",MONTE CASTRO,"10",4277.194693157230176,1754.866832715850023,7544010.468385710380971,"215"
"103",VTA,TERRENO,-34.644611500000003,-58.513622900000001,336.000000000000000,"490000",LINIERS,"9",4317.691602280279767,1328.507237630090003,7542413.884716830216348,"196"
"104",VTA,TERRENO,-34.639031699999997,-58.513408300000002,312.000000000000000,"650000",LINIERS,"9",4118.109532357950229,1079.076678704090000,7542774.165515500120819,"213"
"105",VTA,TERRENO,-34.631972500000003,-58.513304099999999,368.000000000000000,"420000",VERSALLES,"10",4006.304466159620006,1129.012495896070050,7543217.241227569989860,"154"
"106",VTA,TERRENO,-34.617387999999998,-58.513202000000000,265.000000000000000,"270000",MONTE CASTRO,"10",4259.318254260540016,1636.298306045599929,7544124.105622789822519,"182"
"107",VTA,TERRENO,-34.643976299999999,-58.512919699999998,138.000000000000000,"185000",LINIERS,"9",4232.527816906579574,1308.891191916399976,7542506.639343339949846,"190"
"108",VTA,TERRENO,-34.644606400000001,-58.512708300000000,2054.000000000000000,"950000",LINIERS,"9",4239.266971197689600,1341.617786941930035,7542483.917035439983010,"189"
"109",VTA,TERRENO,-34.649474300000001,-58.512600300000003,260.000000000000000,"260000",LINIERS,"9",4455.254666334610192,1723.406484153620113,7542192.117915850132704,"213"
"110",VTA,TERRENO,-34.591076999999999,-58.512512999999998,115.000000000000000,"840000",VILLA DEVOTO NORTE,"11",3033.561304504100008,1186.339744563699924,7545798.912926630116999,"193"
"111",VTA,TERRENO,-34.640531000000003,-58.512371000000002,352.000000000000000,"630000",LINIERS,"9",4066.821960137439874,1052.182554431190056,7542760.825117809697986,"239"
"112",VTA,TERRENO,-34.613405999999998,-58.512335999999998,173.000000000000000,"220000",VILLA DEVOTO SUR,"11",4360.599248711389919,1193.065382834650109,7544435.630794749595225,"151"
"113",VTA,TERRENO,-34.657823499999999,-58.512161700000000,335.000000000000000,"345000",MATADEROS,"9",4902.322866218410127,2471.707171231430038,7541710.976592459715903,"287"
"114",VTA,TERRENO,-34.632834299999999,-58.512159799999999,374.000000000000000,"340000",VERSALLES,"10",3906.031607083210019,994.538077529084035,7543251.353656680323184,"142"
"115",VTA,TERRENO,-34.637589300000002,-58.512094200000000,180.000000000000000,"250000",LINIERS,"9",3966.932050227149830,925.526167965322998,7542963.249947099946439,"191"
"116",VTA,TERRENO,-34.616024500000002,-58.512076899999997,200.000000000000000,"215000",VILLA DEVOTO SUR,"11",4218.791465505440101,1483.868890320580022,7544293.949664729647338,"159"
"117",VTA,TERRENO,-34.607510300000001,-58.512029499999997,180.000000000000000,"390000",VILLA DEVOTO SUR,"11",4354.379723835770164,540.261523080302027,7544822.497646939940751,"231"
"118",VTA,TERRENO,-34.658968199999997,-58.511869799999999,642.000000000000000,"1500000",MATADEROS,"9",4920.400927227369721,2594.156616798460163,7541662.678178769536316,"276"
"119",VTA,TERRENO,-34.662291000000003,-58.511777199999997,450.000000000000000,"293000",MATADEROS,"9",5054.472704288020395,2920.876786617579910,7541464.958614960312843,"219"
"120",VTA,TERRENO,-34.590953700000000,-58.511705599999999,123.000000000000000,"370000",VILLA DEVOTO NORTE,"11",2966.843701886310100,1201.989886204300092,7545868.088828690350056,"209"
"121",VTA,TERRENO,-34.579678299999998,-58.511688399999997,299.000000000000000,"315000",VILLA PUEYRREDON,"12",2396.607355777559860,518.218005843762967,7546564.734957650303841,"79"
"122",VTA,TERRENO,-34.591316300000003,-58.511688399999997,292.000000000000000,"1290000",VILLA DEVOTO NORTE,"11",2990.799578733659928,1239.413272134919907,7545847.040715309791267,"212"
"123",VTA,TERRENO,-34.591937999999999,-58.511417399999999,400.000000000000000,"850000",VILLA DEVOTO NORTE,"11",3015.768078558060097,1192.116758853559986,7545829.369995919987559,"224"
"124",VTA,TERRENO,-34.666420299999999,-58.511265899999998,216.000000000000000,"139000",MATADEROS,"9",5220.807745180460188,2606.155384165349915,7541249.454648910090327,"137"
"125",VTA,TERRENO,-34.598473700000000,-58.511080999999997,188.000000000000000,"860000",VILLA DEVOTO NORTE,"11",3509.057070622030096,479.723170929656987,7545452.010427540168166,"217"
"126",VTA,TERRENO,-34.618584800000001,-58.511029600000001,140.000000000000000,"225000",MONTE CASTRO,"10",4026.771678281079858,1772.205366190870109,7544215.954301149584353,"205"
"127",VTA,TERRENO,-34.611263800000003,-58.510931499999998,170.000000000000000,"365000",VILLA DEVOTO SUR,"11",4357.959767187609941,965.244756510434968,7544674.794817429967225,"183"
"128",VTA,TERRENO,-34.653596299999997,-58.510850400000002,248.000000000000000,"260000",MATADEROS,"9",4552.307721028670130,2083.794225832530174,7542071.450038679875433,"294"
"129",VTA,TERRENO,-34.609351199999999,-58.510718799999999,824.000000000000000,"1350000",VILLA DEVOTO SUR,"11",4436.059563942910245,759.637750674855965,7544808.935015330091119,"240"
"130",VTA,TERRENO,-34.581634100000002,-58.510646000000001,149.000000000000000,"260000",VILLA PUEYRREDON,"12",2369.323371679110096,593.546411839818006,7546523.618737629614770,"99"
"131",VTA,TERRENO,-34.588916400000002,-58.510601299999998,178.000000000000000,"250000",VILLA DEVOTO NORTE,"11",2749.320729180989929,1053.814709489189909,7546077.935931170359254,"223"
"132",VTA,TERRENO,-34.656964600000002,-58.510499299999999,180.000000000000000,"260000",MATADEROS,"9",4727.276706875410127,2422.701626127889995,7541890.617634509690106,"307"
"133",VTA,TERRENO,-34.591347900000002,-58.510278999999997,196.000000000000000,"600000",VILLA DEVOTO NORTE,"11",2893.861435574950065,1269.393111281159918,7545952.572619100101292,"243"
"134",VTA,TERRENO,-34.655772599999999,-58.510258600000000,304.000000000000000,"650000",MATADEROS,"9",4647.624456609039953,2290.382657986289814,7541982.427984460256994,"308"
"135",VTA,TERRENO,-34.650132999999997,-58.510199800000002,373.000000000000000,"340000",MATADEROS,"9",4298.067578386469904,1708.610492799130043,7542334.495424799621105,"195"
"136",VTA,TERRENO,-34.629930000000002,-58.509829000000003,131.000000000000000,"175000",VILLA LURO,"10",3686.245915062379936,994.823760464526003,7543608.075637339614332,"161"
"137",VTA,TERRENO,-34.631363999999998,-58.509827999999999,394.000000000000000,"400000",VILLA LURO,"10",3685.834870484929979,889.832726012257012,7543519.752656009979546,"174"
"138",VTA,TERRENO,-34.614643999999998,-58.509746000000000,277.000000000000000,"500000",VILLA DEVOTO SUR,"11",4086.896254507059894,1352.976086997040056,7544556.780802249908447,"183"
"139",VTA,TERRENO,-34.587848000000001,-58.509681999999998,433.000000000000000,"599000",VILLA DEVOTO NORTE,"11",2611.767316843140179,1012.752796336549977,7546213.928593929857016,"234"
"140",VTA,TERRENO,-34.579576000000003,-58.509599000000001,357.000000000000000,"450000",VILLA PUEYRREDON,"12",2208.374954302340029,706.104910686342009,7546730.395926520228386,"97"
"141",VTA,TERRENO,-34.654452100000000,-58.509543000000001,262.000000000000000,"265000",MATADEROS,"9",4508.112052264409613,2130.569575824290041,7542118.356361970305443,"302"
"142",VTA,TERRENO,-34.601920000000000,-58.509542000000003,207.000000000000000,"515000",VILLA DEVOTO NORTE,"11",3726.717022545659802,277.173554696447013,7545356.862613869830966,"234"
"143",VTA,TERRENO,-34.607206099999999,-58.509464999999999,164.000000000000000,"270000",VILLA DEVOTO SUR,"11",4178.021142099640201,573.858802528441970,7545036.796533579938114,"237"
"144",VTA,TERRENO,-34.589944500000001,-58.509344100000000,390.000000000000000,"290000",VILLA DEVOTO NORTE,"11",2727.971264836499813,1213.439561600139996,7546110.410785250365734,"250"
"145",VTA,TERRENO,-34.606927599999999,-58.509340100000003,500.000000000000000,"750000",VILLA DEVOTO SUR,"11",4146.754383641679851,552.643064678920041,7545063.491878359578550,"235"
"146",VTA,TERRENO,-34.578967800000001,-58.509017600000000,153.000000000000000,"240000",VILLA PUEYRREDON,"12",2139.719750158410079,674.885641723010053,7546812.246821469627321,"103"
"147",VTA,TERRENO,-34.604431200000001,-58.508929500000001,150.000000000000000,"470000",VILLA DEVOTO SUR,"11",3910.023083832209977,377.030272847398010,7545248.725719380192459,"236"
"148",VTA,TERRENO,-34.622118000000000,-58.508875000000003,211.000000000000000,"440000",MONTE CASTRO,"10",3721.954914515470136,1685.214487672410087,7544162.400532010011375,"282"
"149",VTA,TERRENO,-34.610537700000002,-58.508732100000003,251.000000000000000,"330000",VILLA DEVOTO SUR,"11",4225.989570588730203,938.336552157035953,7544887.261569939553738,"218"
"150",VTA,TERRENO,-34.617869700000000,-58.508679700000002,300.000000000000000,"430000",MONTE CASTRO,"10",3852.952456419200189,1722.917318382149915,7544439.204720510169864,"224"
"151",VTA,TERRENO,-34.666815800000002,-58.508470099999997,750.000000000000000,"250000",MATADEROS,"9",5021.754748705229758,2409.960220585339812,7541438.158436410129070,"200"
"152",VTA,TERRENO,-34.631342199999999,-58.508355399999999,153.000000000000000,"375000",VILLA LURO,"10",3550.782339805380161,788.714519703187989,7543633.359581450000405,"178"
"153",VTA,TERRENO,-34.657279000000003,-58.508291000000000,200.000000000000000,"282000",MATADEROS,"9",4547.722215235099611,2400.280156290839841,7542039.554878490045667,"327"
"154",VTA,TERRENO,-34.664488400000003,-58.508181399999998,400.000000000000000,"250000",MATADEROS,"9",4869.532141414169928,2605.386691023819822,7541603.592811609618366,"237"
"155",VTA,TERRENO,-34.654832399999997,-58.508180699999997,207.000000000000000,"390000",MATADEROS,"9",4432.693065986710280,2134.794099503079906,7542198.752140199765563,"327"
"156",VTA,TERRENO,-34.591195499999998,-58.508055800000001,1975.000000000000000,"690000",VILLA DEVOTO NORTE,"11",2730.958947490380069,1314.501927223860093,7546131.510070689953864,"262"
"157",VTA,TERRENO,-34.666663399999997,-58.507972299999999,366.000000000000000,"220000",MATADEROS,"9",4973.988510619359658,2396.218767495769953,7541485.488984909839928,"212"
"158",VTA,TERRENO,-34.594974000000001,-58.507930000000002,305.000000000000000,"435000",VILLA DEVOTO NORTE,"11",3026.115075982079816,946.504738787519045,7545908.096827370114625,"200"
"159",VTA,TERRENO,-34.648801300000002,-58.507809299999998,112.000000000000000,"246000",MATADEROS,"9",4034.426261679389881,1486.570021559389943,7542598.787737750448287,"189"
"160",VTA,TERRENO,-34.604155100000000,-58.507780099999998,375.000000000000000,"720000",VILLA DEVOTO SUR,"11",3818.281248174439952,458.085133832317013,7545353.392930179834366,"206"
"161",VTA,TERRENO,-34.659332999999997,-58.507607800000002,231.000000000000000,"170000",MATADEROS,"9",4572.492232631129809,2609.517719322960147,7541965.035551319830120,"320"
"162",VTA,TERRENO,-34.617182399999997,-58.507582999999997,500.000000000000000,"365000",MONTE CASTRO,"10",3789.237175723089877,1672.174212782010045,7544565.194426300004125,"219"
"163",VTA,TERRENO,-34.583987000000000,-58.507474999999999,139.000000000000000,"279500",VILLA PUEYRREDON,"12",2212.387230682969857,641.703293501218013,7546620.346774569712579,"189"
"164",VTA,TERRENO,-34.609826300000002,-58.507201000000002,270.000000000000000,"380000",VILLA DEVOTO SUR,"11",4151.072339368180110,929.326198942830047,7545047.866645099595189,"218"
"165",VTA,TERRENO,-34.649912000000000,-58.507188999999997,330.000000000000000,"346000",MATADEROS,"9",4048.633207844280150,1585.000276695539924,7542577.609062260016799,"235"
"166",VTA,TERRENO,-34.601849399999999,-58.507149300000002,526.000000000000000,"990000",VILLA DEVOTO NORTE,"11",3587.231491187949814,492.608518840469003,7545543.665071080438793,"194"
"167",VTA,TERRENO,-34.639426299999997,-58.507040199999999,263.000000000000000,"1200000",VILLA LURO,"10",3563.117824579970147,571.665639138132974,7543235.283378720283508,"321"
"168",VTA,TERRENO,-34.624519999999997,-58.507013999999998,311.000000000000000,"675000",MONTE CASTRO,"10",3495.273883438279881,1376.068486342300048,7544156.197602259926498,"274"
"169",VTA,TERRENO,-34.618938100000001,-58.506912200000002,239.000000000000000,"380000",MONTE CASTRO,"10",3658.861732660219786,1876.302290059619963,7544508.092573979869485,"243"
"170",VTA,TERRENO,-34.601489000000001,-58.506895000000000,247.000000000000000,"655000",VILLA DEVOTO NORTE,"11",3541.916293607880107,523.951516223158023,7545585.279110370203853,"197"
"171",VTA,TERRENO,-34.633988799999997,-58.506821700000003,2542.000000000000000,"4500000",VILLA LURO,"10",3428.776492147359932,497.860619747634018,7543587.127586790360510,"181"
"172",VTA,TERRENO,-34.620707000000003,-58.506698999999998,823.000000000000000,"1850000",MONTE CASTRO,"10",3574.894891635400199,1774.328093450069900,7544415.289423190057278,"274"
"173",VTA,TERRENO,-34.666434500000001,-58.506499900000001,378.000000000000000,"280000",MATADEROS,"9",4845.787770763279696,2340.333306678200188,7541611.810592300258577,"228"
"174",VTA,TERRENO,-34.569530000000000,-58.506476999999997,410.000000000000000,"499900",VILLA URQUIZA,"12",1918.644825396720080,1287.024802388169974,7547588.107575500383973,"178"
"175",VTA,TERRENO,-34.611047399999997,-58.506474099999998,3225.000000000000000,"1500000",VILLA DEVOTO SUR,"11",4020.846817633299906,1079.834818951409943,7545027.999960879795253,"216"
"176",VTA,TERRENO,-34.621684999999999,-58.506467999999998,253.000000000000000,"360000",MONTE CASTRO,"10",3522.395202898570005,1663.907946937679981,7544372.604963930323720,"270"
"177",VTA,TERRENO,-34.621915000000001,-58.506293999999997,350.000000000000000,"193000",MONTE CASTRO,"10",3499.899355830330023,1635.346058282920012,7544371.690672810189426,"274"
"178",VTA,TERRENO,-34.669260299999998,-58.506270200000003,225.000000000000000,"145000",MATADEROS,"9",5001.484813719859631,2072.060322633450141,7541455.169565769843757,"164"
"179",VTA,TERRENO,-34.619404799999998,-58.506233700000003,353.000000000000000,"490000",MONTE CASTRO,"10",3582.350131309829976,1906.129115683640066,7544531.048627220094204,"256"
"180",VTA,TERRENO,-34.584581100000001,-58.506204500000003,167.000000000000000,"269000",VILLA PUEYRREDON,"12",2145.411388511519817,601.218481384688971,7546680.599313920363784,"215"
"181",VTA,TERRENO,-34.619756000000002,-58.506148000000003,375.000000000000000,"575000",MONTE CASTRO,"10",3561.505755450709785,1866.384389957439907,7544515.929811149835587,"264"
"182",VTA,TERRENO,-34.614579900000003,-58.505948300000000,0.000000000000000,"750000",MONTE CASTRO,"10",3779.890464730699932,1450.721049048469922,7544850.286403710022569,"203"
"183",VTA,TERRENO,-34.568809000000002,-58.505938999999998,411.000000000000000,"510000",VILLA URQUIZA,"12",1895.523789920999889,1348.474933568460074,7547673.613227900117636,"190"
"184",VTA,TERRENO,-34.624462399999999,-58.505904299999997,99.000000000000000,"300000",MONTE CASTRO,"10",3396.853097403150059,1352.577781090950111,7544244.349882720038295,"265"
"185",VTA,TERRENO,-34.611635600000000,-58.505820499999999,353.000000000000000,"700000",VILLA DEVOTO SUR,"11",3935.151232869509840,1166.599604925499989,7545041.567159489728510,"226"
"186",VTA,TERRENO,-34.648268000000002,-58.505744000000000,484.000000000000000,"600000",MATADEROS,"9",3840.980904627650034,1373.803562607520007,7542789.082910450175405,"209"
"187",VTA,TERRENO,-34.596271299999998,-58.505677200000001,260.000000000000000,"700000",VILLA DEVOTO NORTE,"11",3010.508243856279933,940.638307628690995,7545999.886744219809771,"204"
"188",VTA,TERRENO,-34.669736700000001,-58.505517599999997,224.000000000000000,"140000",MATADEROS,"9",4976.165201020199675,1988.309766515779984,7541483.166243390180171,"176"
"189",VTA,TERRENO,-34.644725700000002,-58.505511700000000,372.000000000000000,"423000",LINIERS,"9",3638.185891292650012,990.077370818047029,7543025.134680190123618,"215"
"190",VTA,TERRENO,-34.591932999999997,-58.505489900000001,319.000000000000000,"700000",VILLA DEVOTO NORTE,"11",2624.960904510260207,1310.817964439600019,7546281.700897940434515,"249"
"191",VTA,TERRENO,-34.602049600000001,-58.505443000000000,326.000000000000000,"1400000",VILLA DEL PARQUE,"11",3501.578896137530137,644.488064368856044,7545661.428443609736860,"178"
"192",VTA,TERRENO,-34.572389999999999,-58.505352999999999,353.000000000000000,"620000",VILLA PUEYRREDON,"12",1753.565959410570031,953.487926797914952,7547497.432381659746170,"204"
"193",VTA,TERRENO,-34.572459799999997,-58.505241300000002,254.000000000000000,"600000",VILLA PUEYRREDON,"12",1742.459329116290064,942.804302409051957,7547501.646478829905391,"205"
"194",VTA,TERRENO,-34.646805999999998,-58.505206999999999,132.000000000000000,"159900",LINIERS,"9",3718.087028792790079,1204.563642529639992,7542920.130876909941435,"198"
"195",VTA,TERRENO,-34.569715100000003,-58.505182099999999,254.000000000000000,"430000",VILLA URQUIZA,"12",1798.829959893510022,1233.356830186580055,7547675.454313069581985,"206"
"196",VTA,TERRENO,-34.591037200000002,-58.505056400000001,150.000000000000000,"210000",VILLA PUEYRREDON,"12",2524.703689458769986,1204.713211563240066,7546370.001644499599934,"252"
"197",VTA,TERRENO,-34.594476000000000,-58.505006600000002,628.000000000000000,"489000",VILLA DEVOTO NORTE,"11",2814.050510818020030,1134.196414916659933,7546161.734005530364811,"223"
"198",VTA,TERRENO,-34.635132800000001,-58.504985200000000,160.000000000000000,"249000",VILLA LURO,"10",3277.951425397190178,289.530271149685007,7543656.604339139536023,"254"
"199",VTA,TERRENO,-34.640145099999998,-58.504979700000000,301.000000000000000,"650000",VILLA LURO,"10",3405.322598581260081,504.958867683156996,7543348.043189159594476,"349"
"200",VTA,TERRENO,-34.568517000000000,-58.504931999999997,239.000000000000000,"269000",VILLA URQUIZA,"12",1819.508688163250099,1357.734119486339978,7547768.429766230285168,"194"
"201",VTA,TERRENO,-34.626880300000003,-58.504822900000001,184.000000000000000,"235000",VELEZ SARSFIELD,"10",3254.063278574650212,1068.256474770739942,7544177.727388110011816,"227"
"202",VTA,TERRENO,-34.609282000000000,-58.504800000000003,300.000000000000000,"860000",VILLA DEVOTO SUR,"11",4005.790884445530082,1015.373405047889946,7545264.496391049586236,"205"
"203",VTA,TERRENO,-34.600507399999998,-58.504782300000002,368.000000000000000,"1100000",VILLA DEVOTO NORTE,"11",3331.943471787470116,740.850466368331013,7545806.905822870321572,"191"
"204",VTA,TERRENO,-34.614962200000001,-58.504725499999999,1100.000000000000000,"990000",MONTE CASTRO,"10",3661.063429200029987,1537.721366745990053,7544919.945690100081265,"228"
"205",VTA,TERRENO,-34.626750000000001,-58.504600000000003,373.000000000000000,"520000",VELEZ SARSFIELD,"10",3235.731224833849865,1077.847801122780083,7544202.753413800150156,"226"
"206",VTA,TERRENO,-34.629764999999999,-58.504596999999997,290.000000000000000,"650000",VILLA LURO,"10",3207.186393560719807,754.038584284842045,7544017.108311659656465,"207"
"207",VTA,TERRENO,-34.608067900000002,-58.504472600000000,303.000000000000000,"390000",VILLA DEVOTO SUR,"11",3988.443116923499929,945.484479650369053,7545364.321215759962797,"207"
"208",VTA,TERRENO,-34.594776000000003,-58.504074000000003,161.000000000000000,"550000",VILLA DEVOTO NORTE,"11",2789.941040256020187,1162.321686410070015,7546214.349650629796088,"220"
"209",VTA,TERRENO,-34.668418000000003,-58.504064999999997,104.000000000000000,"130000",MATADEROS,"9",4782.578465996910381,2035.164186081429989,7541675.137326049618423,"224"
"210",VTA,TERRENO,-34.624566399999999,-58.503757299999997,445.000000000000000,"525000",VELEZ SARSFIELD,"10",3201.886478914399959,1304.590012222699897,7544401.619697829708457,"241"
"211",VTA,TERRENO,-34.603720699999997,-58.503676300000002,159.000000000000000,"485000",VILLA DEL PARQUE,"11",3548.603776371409822,811.778863547403034,7545693.094755359925330,"185"
"212",VTA,TERRENO,-34.616773100000003,-58.503620800000000,1922.000000000000000,"3999000",MONTE CASTRO,"10",3478.521665662949999,1762.702429167939954,7544892.516818610019982,"221"
"213",VTA,TERRENO,-34.641106700000002,-58.503337199999997,335.000000000000000,"390000",VILLA LURO,"10",3298.109815503689788,550.069994608062984,7543413.970163869671524,"320"
"214",VTA,TERRENO,-34.632189599999997,-58.503305699999999,280.000000000000000,"315000",VILLA LURO,"10",3091.407740153340001,463.068380985286012,7543966.074814969673753,"197"
"215",VTA,TERRENO,-34.605077999999999,-58.503170599999997,480.000000000000000,"450000",VILLA DEL PARQUE,"11",3645.605273946239777,891.076145935467025,7545647.958581689745188,"193"
"216",VTA,TERRENO,-34.573261899999999,-58.503140500000001,650.000000000000000,"1200000",VILLA URQUIZA,"12",1541.900696514579977,810.578894385399053,7547612.398825570009649,"226"
"217",VTA,TERRENO,-34.660078599999999,-58.503122200000000,160.000000000000000,"290000",MATADEROS,"9",4232.334975482700429,2645.032926678350123,7542260.956533569842577,"229"
"218",VTA,TERRENO,-34.641517600000000,-58.503062100000001,334.959999999999980,"378000",VILLA LURO,"10",3290.820344448629839,590.623385505448027,7543409.610725870355964,"306"
"219",VTA,TERRENO,-34.657242199999999,-58.502970599999998,157.000000000000000,"230000",MATADEROS,"9",4090.987975039340199,2330.089143222669918,7542447.330610710196197,"305"
"220",VTA,TERRENO,-34.655459999999998,-58.502840900000002,384.000000000000000,"290000",MATADEROS,"9",4009.314019615339930,2132.103915665979912,7542567.063128549605608,"315"
"221",VTA,TERRENO,-34.650936999999999,-58.502814000000001,397.000000000000000,"630000",MATADEROS,"9",3779.908054771010029,1630.557557318830050,7542847.899562920443714,"295"
"222",VTA,TERRENO,-34.581881000000003,-58.502789999999997,225.000000000000000,"400000",VILLA PUEYRREDON,"12",1723.178018334519948,174.060765745156004,7547107.523182800039649,"204"
"223",VTA,TERRENO,-34.617770200000002,-58.502658500000003,200.000000000000000,"400000",MONTE CASTRO,"10",3350.832432761119890,1901.668389965330107,7544904.406090259552002,"226"
"224",VTA,TERRENO,-34.613591900000003,-58.502607300000001,251.000000000000000,"280000",MONTE CASTRO,"10",3570.067263234750044,1511.584229376250050,7545165.933684799820185,"214"
"225",VTA,TERRENO,-34.619558699999999,-58.502574400000000,445.000000000000000,"850000",MONTE CASTRO,"10",3263.606233208330195,1852.008494348990098,7544800.546081320382655,"266"
"226",VTA,TERRENO,-34.620801700000001,-58.502568699999998,1378.000000000000000,"2500000",MONTE CASTRO,"10",3213.375046245339945,1714.141559478960062,7544724.343172900378704,"271"
"227",VTA,TERRENO,-34.600313999999997,-58.502540000000003,225.000000000000000,"1500000",VILLA DEL PARQUE,"11",3184.238962400479977,834.603572211311985,7545989.811119169928133,"186"
"228",VTA,TERRENO,-34.575468000000001,-58.502526000000003,357.000000000000000,"380000",VILLA PUEYRREDON,"12",1486.505775753530088,560.760978721637002,7547523.193914390169084,"216"
