POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS,Distancia_obelisco(correcta)
"592",VTA,TERRENO,-34.608256300000001,-58.481000299999998,219.000000000000000,"575000",VILLA DEL PARQUE,"11",2699.689566248010124,1380.131913359329928,7547142.308020319789648,"380",9134.116068687690131
"593",VTA,TERRENO,-34.618651999999997,-58.480955999999999,256.000000000000000,"249900",VILLA SANTA RITA,"11",1692.728174102059938,1522.410589852870089,7546504.560760799795389,"346",9267.436864949870142
"594",VTA,TERRENO,-34.563262999999999,-58.480851999999999,137.000000000000000,"280000",VILLA URQUIZA,"12",1327.416662685990104,551.533968349422025,7549929.112957119941711,"320",10144.648675478700170
"595",VTA,TERRENO,-34.598869200000003,-58.480815800000002,420.000000000000000,"360000",AGRONOMIA,"15",2045.634203340510112,1198.946629127189908,7547735.346671880222857,"220",9117.390250485350407
"596",VTA,TERRENO,-34.580047600000000,-58.480758700000003,217.000000000000000,"580000",VILLA URQUIZA,"12",250.716079672489002,878.862269136022974,7548900.711018050089478,"279",9464.216024991610539
"597",VTA,TERRENO,-34.543717700000002,-58.480516299999998,924.000000000000000,"570000",SAAVEDRA,"12",2126.322656512949834,1296.466500399169945,7551160.745326870121062,"195",11244.886156772099639
"598",VTA,TERRENO,-34.639059000000003,-58.480515400000002,198.000000000000000,"381000",PARQUE AVELLANEDA,"9",1361.200624420599979,742.227509495863956,7545279.768592629581690,"438",9891.790982498070662
"599",VTA,TERRENO,-34.548999500000001,-58.480475900000002,157.000000000000000,"390000",SAAVEDRA,"12",1817.132742165030095,826.057379298170986,7550837.896869470365345,"217",10906.060947017000217
"600",VTA,TERRENO,-34.619729900000003,-58.480341099999997,217.000000000000000,"280000",VILLA SANTA RITA,"11",1563.950442406860020,1403.730714527770033,7546484.962807009927928,"344",9234.434035390679128
"601",VTA,TERRENO,-34.619947099999997,-58.480244399999997,442.000000000000000,"399900",VILLA SANTA RITA,"11",1539.646334420910080,1380.004508762619935,7546478.939901970326900,"354",9230.445109442069224
"602",VTA,TERRENO,-34.637044000000003,-58.480175000000003,220.000000000000000,"360000",VELEZ SARSFIELD,"10",1194.726318807199959,522.042958897446056,7545429.957708619534969,"515",9776.105180706770625
"603",VTA,TERRENO,-34.600048999999999,-58.480122999999999,175.000000000000000,"189000",VILLA DEL PARQUE,"11",2154.242669382249915,1238.651429539080027,7547715.398923080414534,"254",9047.340228022130759
"604",VTA,TERRENO,-34.544554599999998,-58.480119500000001,750.000000000000000,"570000",SAAVEDRA,"12",2040.659947054220083,1233.382564552900021,7551139.367929159663618,"220",11160.797172295000564
"605",VTA,TERRENO,-34.599946000000003,-58.480074999999999,163.000000000000000,"175000",VILLA DEL PARQUE,"11",2142.078303401090125,1244.423065780400066,7547725.411654739640653,"253",9043.442814053159964
"606",VTA,TERRENO,-34.652945000000003,-58.480041999999997,465.000000000000000,"160000",PARQUE AVELLANEDA,"9",1996.098713745230043,2283.185944718879909,7544459.705893790349364,"244",10562.281543209799565
"607",VTA,TERRENO,-34.633117800000001,-58.480024899999997,488.000000000000000,"1300000",FLORESTA,"10",989.116952270203001,114.421228404472004,7545683.492442280054092,"630",9606.195985141450365
"608",VTA,TERRENO,-34.565171999999997,-58.480004999999998,120.000000000000000,"590000",VILLA URQUIZA,"12",1171.490386764570076,371.836220099143986,7549875.927523000165820,"308",9982.742346003320563
"609",VTA,TERRENO,-34.575902999999997,-58.479987000000001,470.000000000000000,"775000",VILLA URQUIZA,"12",230.290579972858012,732.501422197713964,7549215.245076839812100,"416",9534.125986288510830
"610",VTA,TERRENO,-34.633389000000001,-58.479953000000002,152.000000000000000,"575000",FLORESTA,"10",991.379294361763982,141.573700209162013,7545672.250146949663758,"610",9610.311086934560080
"611",VTA,TERRENO,-34.586728100000002,-58.479952400000002,160.000000000000000,"340000",PARQUE CHAS,"15",802.532602766247010,1516.725968367840096,7548550.084789790213108,"130",9214.746683199720792
"612",VTA,TERRENO,-34.619830800000003,-58.479931299999997,260.000000000000000,"349000",VILLA SANTA RITA,"11",1531.815566640739917,1394.412164205200042,7546509.980202919803560,"341",9199.756717327869410
"613",VTA,TERRENO,-34.574719999999999,-58.479919000000002,130.000000000000000,"330000",VILLA URQUIZA,"12",355.847589884447018,704.340122529755945,7549293.413575880229473,"439",9571.305877792410683
"614",VTA,TERRENO,-34.541575799999997,-58.479861300000003,225.000000000000000,"660000",SAAVEDRA,"12",2238.259272954339849,1222.110467078020065,7551342.885470890440047,"190",11338.949571393299266
"615",VTA,TERRENO,-34.658506500000001,-58.479833700000000,152.000000000000000,"390000",MATADEROS,"9",2370.531685875820131,2082.596107900219977,7544132.713050089776516,"298",10879.144154166000590
"616",VTA,TERRENO,-34.613894999999999,-58.479793999999998,245.000000000000000,"750000",VILLA SANTA RITA,"11",2084.581934760580225,1875.699138382999990,7546886.513513170182705,"383",9081.147948472789722
"617",VTA,TERRENO,-34.544280999999998,-58.479737000000000,718.000000000000000,"500000",SAAVEDRA,"12",2031.447163364249946,1277.590532929780011,7551185.427982579916716,"220",11150.259798809200220
"618",VTA,TERRENO,-34.599877999999997,-58.479686999999998,104.000000000000000,"149000",VILLA DEL PARQUE,"11",2126.129801866470189,1280.687665206130077,7547759.188555410131812,"251",9008.227212411980872
"619",VTA,TERRENO,-34.578956499999997,-58.479631200000000,416.000000000000000,"2600000",VILLA URQUIZA,"12",180.611056488824005,888.197767830513044,7549054.001016709953547,"296",9399.273156701499829
"620",VTA,TERRENO,-34.578061699999999,-58.479591100000000,259.000000000000000,"950000",VILLA URQUIZA,"12",133.765179029032993,843.109428977762946,7549112.260529260151088,"317",9425.083426055360178
"621",VTA,TERRENO,-34.570869799999997,-58.479571499999999,230.000000000000000,"370000",VILLA URQUIZA,"12",733.023747212208946,277.224805807259997,7549557.450361650437117,"372",9692.908326851340462
"622",VTA,TERRENO,-34.616379000000002,-58.479469999999999,257.000000000000000,"460000",VILLA SANTA RITA,"11",1827.316678130430091,1762.266347620970009,7546758.020221539773047,"386",9090.632609291880726
"623",VTA,TERRENO,-34.633332500000002,-58.479428200000001,312.000000000000000,"750000",FLORESTA,"10",943.633123965115033,171.081793547489013,7545715.736096150241792,"630",9562.978680753280059
"624",VTA,TERRENO,-34.547000599999997,-58.479414499999997,132.000000000000000,"350000",SAAVEDRA,"12",1834.077261559079943,1052.837909883370003,7551042.203327399678528,"240",10950.721240097500413
"625",VTA,TERRENO,-34.617332300000001,-58.479396899999998,1050.000000000000000,"1300000",VILLA SANTA RITA,"11",1732.638877318730010,1674.415487302359907,7546704.801711110398173,"369",9101.146009450789279
"626",VTA,TERRENO,-34.544165000000000,-58.479374900000003,200.000000000000000,"980000",SAAVEDRA,"12",2013.598923173190087,1306.202182025130014,7551220.206580810248852,"223",11131.052882959700582
"627",VTA,TERRENO,-34.556016000000000,-58.479355599999998,3000.000000000000000,"1000000",SAAVEDRA,"12",1558.697707712979991,739.492668522254007,7550490.390861669555306,"269",10405.207695764000164
"628",VTA,TERRENO,-34.638719000000002,-58.479340000000001,206.000000000000000,"259000",PARQUE AVELLANEDA,"9",1257.404975620049981,717.940844661716028,7545390.321775110438466,"426",9777.916304068570753
"629",VTA,TERRENO,-34.548291999999996,-58.479337000000001,375.000000000000000,"750000",SAAVEDRA,"12",1757.122781377260026,956.146732547631018,7550968.424812669865787,"228",10863.380568104799750
"630",VTA,TERRENO,-34.555859099999999,-58.479319799999999,279.000000000000000,"1150000",SAAVEDRA,"12",1555.047442903450019,737.774701090987946,7550502.802672090008855,"266",10411.214206569600719
"631",VTA,TERRENO,-34.546281000000000,-58.479241999999999,386.000000000000000,"880000",SAAVEDRA,"12",1863.870081641570096,1123.651154987710015,7551099.766592849977314,"247",10983.747952305600847
"632",VTA,TERRENO,-34.546301399999997,-58.479115899999996,369.000000000000000,"845000",SAAVEDRA,"12",1853.003429108840010,1129.351895495929966,7551108.126206859946251,"246",10972.999556819400823
"633",VTA,TERRENO,-34.629648500000002,-58.479081600000001,300.000000000000000,"980000",FLORESTA,"10",873.727974444091956,345.040771409467993,7545969.323869000189006,"620",9399.462494602439619
"634",VTA,TERRENO,-34.638396299999997,-58.479008899999997,206.000000000000000,"269000",PARQUE AVELLANEDA,"9",1210.633242641870083,689.851844477685972,7545435.455838480032980,"434",9735.824452069260587
"635",VTA,TERRENO,-34.546205200000003,-58.478955800000001,369.000000000000000,"880000",SAAVEDRA,"12",1846.867704192200108,1146.998646102269959,7551126.274498179554939,"252",10967.210577490899595
"636",VTA,TERRENO,-34.573607099999997,-58.478934899999999,123.000000000000000,"770000",VILLA URQUIZA,"12",502.446080013603023,575.741893323974978,7549437.119887909851968,"387",9528.621054916560752
"637",VTA,TERRENO,-34.563990199999999,-58.478921700000001,313.000000000000000,"890000",COGHLAN,"12",1334.885959122510030,356.915218464540999,7550031.461880899965763,"301",9950.085682891720353
"638",VTA,TERRENO,-34.614288999999999,-58.478921000000000,210.000000000000000,"825000",VILLA SANTA RITA,"11",2010.388459334629943,1905.057602548359910,7546928.767693690024316,"388",9007.388583755300715
"639",VTA,TERRENO,-34.618767699999999,-58.478917199999998,635.000000000000000,"1900000",VILLA SANTA RITA,"11",1574.190795849669939,1520.379888942469961,7546652.848292140290141,"402",9085.964086858040901
"640",VTA,TERRENO,-34.630572000000001,-58.478890999999997,400.000000000000000,"1200000",FLORESTA,"10",848.450439544884944,271.422302396596024,7545926.905288930051029,"655",9414.920749913730106
"641",VTA,TERRENO,-34.572545499999997,-58.478711099999998,379.000000000000000,"2000000",VILLA URQUIZA,"12",619.726678413019044,458.673200373592977,7549519.682234269566834,"376",9551.185364240729541
"642",VTA,TERRENO,-34.599225199999999,-58.478687299999997,1731.000000000000000,"3149000",AGRONOMIA,"15",2030.747872621770057,1382.285367101670090,7547875.674738249741495,"237",8920.244106224919960
"643",VTA,TERRENO,-34.569168099999999,-58.478557600000002,133.000000000000000,"340000",VILLA URQUIZA,"12",917.835856039282021,92.304420448557394,7549739.761213970370591,"333",9679.566556131370817
"644",VTA,TERRENO,-34.618329199999998,-58.478491400000003,535.000000000000000,"230000",VILLA SANTA RITA,"11",1595.113500520940079,1546.279979660210074,7546712.350568209774792,"405",9038.659277910759556
"645",VTA,TERRENO,-34.678448000000003,-58.478389000000000,408.000000000000000,"250000",VILLA LUGANO,"8",4188.837804012970082,195.682534707471007,7543013.530762120150030,"219",12159.020989137899960
"646",VTA,TERRENO,-34.631720500000000,-58.478355100000002,313.000000000000000,"350000",FLORESTA,"10",807.041043587375043,243.643843804084014,7545896.932727609761059,"650",9409.851522154189297
"647",VTA,TERRENO,-34.543061600000001,-58.478323400000001,147.000000000000000,"618000",SAAVEDRA,"12",2022.240178955589954,1191.182633253389895,7551368.504498790018260,"290",11126.832480569599284
"648",VTA,TERRENO,-34.679879000000000,-58.478225000000002,200.000000000000000,"550000",VILLA LUGANO,"8",4331.644805623360298,325.930002631408001,7542937.821828659623861,"222",12257.138034414399954
"649",VTA,TERRENO,-34.598146200000002,-58.478174600000003,378.000000000000000,"890000",PATERNAL,"15",1905.556225772809967,1453.379175008370112,7547981.319524650461972,"190",8880.594856485269702
"650",VTA,TERRENO,-34.543602999999997,-58.478159900000001,485.000000000000000,"490000",SAAVEDRA,"12",1970.207680675689971,1217.188302347700073,7551347.565559069626033,"269",11078.698047111700362
"651",VTA,TERRENO,-34.589525899999998,-58.478141500000000,362.000000000000000,"500000",PARQUE CHAS,"15",985.474914722086965,1868.758430324520077,7548515.580304199829698,"97",8993.176378909760388
"652",VTA,TERRENO,-34.587260800000003,-58.478086500000003,262.000000000000000,"550000",PARQUE CHAS,"15",754.504609017255007,1654.859644527859928,7548659.501774299889803,"143",9035.163040949160859
"653",VTA,TERRENO,-34.572844000000003,-58.478064000000003,229.000000000000000,"400000",VILLA URQUIZA,"12",612.524916947215047,498.382084284439998,7549550.614097880199552,"365",9483.868500848249823
"654",VTA,TERRENO,-34.598039700000001,-58.478041400000002,1353.000000000000000,"2279000",PATERNAL,"15",1888.866253628370032,1468.154202486709892,7547998.044427799992263,"189",8869.214239969069240
"655",VTA,TERRENO,-34.664457400000003,-58.478039000000003,168.000000000000000,"120000",VILLA LUGANO,"8",2785.526338466339894,1409.239857005029990,7543902.620435399934649,"246",11131.003898864599250
"656",VTA,TERRENO,-34.618347000000000,-58.478023999999998,986.000000000000000,"329000",VILLA SANTA RITA,"11",1572.011401820429910,1513.882158552140027,7546746.883714330382645,"417",8996.865578600030858
"657",VTA,TERRENO,-34.541507899999999,-58.478017399999999,260.000000000000000,"850000",SAAVEDRA,"12",2125.756008208470121,1070.618766252330033,7551487.727294039912522,"259",11209.476412594400244
"658",VTA,TERRENO,-34.598270599999999,-58.477955700000003,200.000000000000000,"280000",AGRONOMIA,"15",1905.449473079580002,1469.559111947759902,7547990.336182779632509,"191",8859.633924518300773
"659",VTA,TERRENO,-34.542916900000002,-58.477920800000000,293.000000000000000,"650000",SAAVEDRA,"12",2006.918350824149911,1152.137900837379902,7551408.143758050166070,"302",11107.099196500799735
"660",VTA,TERRENO,-34.563270600000003,-58.477725999999997,149.000000000000000,"620000",COGHLAN,"12",1460.672550533749927,310.389088348728023,7550167.052270069718361,"287",9887.577921325369971
"661",VTA,TERRENO,-34.587721299999998,-58.477693500000001,200.000000000000000,"540000",PARQUE CHAS,"15",784.781293667002046,1717.330310868090010,7548661.061139039695263,"128",8989.708573628329759
"662",VTA,TERRENO,-34.587777899999999,-58.477669700000000,0.000000000000000,"500000",PARQUE CHAS,"15",789.657445283041056,1723.790898424229908,7548659.384374899789691,"127",8986.340840621720417
"663",VTA,TERRENO,-34.640673499999998,-58.477656600000003,368.000000000000000,"248000",PARQUE AVELLANEDA,"9",1327.677734213400072,967.129996438383955,7545398.115298460237682,"383",9726.309627721060679
"664",VTA,TERRENO,-34.588249200000000,-58.477500900000003,400.000000000000000,"660000",PARQUE CHAS,"15",832.179743067179970,1776.199840574309974,7548643.182028040289879,"123",8961.087091665329353
"665",VTA,TERRENO,-34.587897599999998,-58.477481400000002,360.000000000000000,"900000",PARQUE CHAS,"15",795.235191998513983,1744.322752346200105,7548666.358327980153263,"127",8966.813102352960414
"666",VTA,TERRENO,-34.561621600000002,-58.477459699999997,400.000000000000000,"650000",COGHLAN,"12",1534.849488685559891,447.779911504636004,7550289.107476199977100,"282",9950.020981331059374
"667",VTA,TERRENO,-34.553353999999999,-58.477418999999998,756.000000000000000,"1870000",SAAVEDRA,"12",1403.563254337339913,888.745914131371023,7550802.356327470391989,"275",10407.443195610199837
"668",VTA,TERRENO,-34.547855700000000,-58.477234600000003,344.000000000000000,"460000",SAAVEDRA,"12",1614.090822235469886,1135.589064971839889,7551155.709224999882281,"268",10732.451910605199373
"669",VTA,TERRENO,-34.605409600000002,-58.477159800000003,378.000000000000000,"700000",VILLA DEL PARQUE,"11",2568.437949166100225,1567.157826668370035,7547610.680956509895623,"299",8769.441506565990494
"670",VTA,TERRENO,-34.639432900000003,-58.477156999999998,371.000000000000000,"600000",PARQUE AVELLANEDA,"9",1188.321629969090054,854.504771196738034,7545512.689557179808617,"416",9627.146926588800852
"671",VTA,TERRENO,-34.639474499999999,-58.477135400000002,372.000000000000000,"580000",PARQUE AVELLANEDA,"9",1190.939645870650111,859.526503219785013,7545511.770803459919989,"413",9627.251692772080787
"672",VTA,TERRENO,-34.634263400000002,-58.477113000000003,294.000000000000000,"410000",FLORESTA,"10",790.716619413312969,404.828820316164013,7545834.804752759635448,"588",9400.930956497899388
"673",VTA,TERRENO,-34.638065699999999,-58.477031799999999,171.000000000000000,"249000",FLORESTA,"10",1061.036269771180059,723.665853997492036,7545606.535077350214124,"447",9554.952965772330572
"674",VTA,TERRENO,-34.614575899999998,-58.477020300000000,95.000000000000000,"195000",VILLA SANTA RITA,"11",1913.217783300890005,1776.916298369159904,7547055.972351649776101,"406",8838.960191381869663
"675",VTA,TERRENO,-34.656039300000003,-58.476994500000004,156.000000000000000,"350000",PARQUE AVELLANEDA,"9",1992.933107950929980,2339.686869963560184,7544501.187076220288873,"327",10510.547097178299737
"676",VTA,TERRENO,-34.585482200000001,-58.476955699999998,194.000000000000000,"660000",PARQUE CHAS,"15",531.587354600771050,1557.120676304100016,7548855.446373869664967,"169",8975.590834762200757
"677",VTA,TERRENO,-34.540514799999997,-58.476931700000002,207.000000000000000,"1200000",SAAVEDRA,"12",2144.829899574720002,929.353331545915012,7551631.830676339566708,"268",11199.476591493299566
"678",VTA,TERRENO,-34.615189999999998,-58.476908999999999,226.000000000000000,"432000",VILLA SANTA RITA,"11",1845.944618752140059,1715.001724910179973,7547026.583300819620490,"400",8838.526022977759567
